year|origin|dest|export_val
2009|ind|gtm|16449732.81
2009|ind|hnd|10541511.67
2009|ind|hti|50463.0
2009|ind|jam|186253.65
2009|ind|lca|47235.0
2009|ind|mex|35659553.23
2009|ind|nic|3929483.7
2009|ind|pan|5007595.829999999
2009|ind|slv|2341565.92
2009|ind|tto|224781.88
2009|ind|usa|116143114.11
2009|ind|aus|23998960.349999998
2009|ind|fji|143515.0
2009|ind|ncl|1088789.0
2009|ind|nfk|19421.0
2009|ind|nzl|2127747.6799999997
2009|ind|png|37776.0
2009|ind|pyf|827597.88
2009|ind|slb|32966.0
2009|ind|ton|8893.0
2009|ind|vut|18199.0
2009|ind|arg|6976629.65
2009|ind|bol|1422029.8699999999
2009|ind|bra|8434510.32
2009|ind|chl|36459674.13
2009|ind|col|64644468.160000004
2009|ind|ecu|3071368.01
2009|ind|guy|352547.18000000005
2009|ind|per|36775208.74
2009|ind|pry|4897665.25
2009|ind|sur|4442329.0
2009|ind|ury|3013670.8600000003
2009|ind|ven|2615691.0
2009|ind|xxh|85857.0
2009|iot|zaf|0
2009|iot|tha|0
2009|iot|bgr|53863.9
2009|iot|deu|0
2009|iot|pol|8676.0
2009|iot|swe|0
2009|iot|nic|8192.0
2009|irn|bfa|23566.0
2009|irn|civ|682426.0
2009|irn|dza|17432470.0
2009|irn|egy|3664047.84
2009|irn|eth|176146.0
2009|irn|ken|28191.0
2009|irn|mwi|5047.0
2009|irn|ner|589516.0
2009|irn|sdn|182539.23
2009|irn|sen|3495736.0
2009|irn|tgo|75898.0
2009|irn|tun|6954877.0
2009|irn|tza|40005.31
2009|irn|uga|2135630.0
2009|irn|zaf|3644.0
2009|irn|zwe|228385.0
2009|irn|arm|720996.0
2009|irn|aze|632030.0
2009|irn|bhr|120859.0
2009|irn|chn|0
2009|irn|geo|1706009.0
2009|irn|hkg|0
2009|irn|ind|16263.0
2009|irn|jor|522383.0
2009|irn|jpn|197410.0
2009|irn|kaz|538481.8
2009|irn|kgz|74000.0
2009|irn|khm|0
2009|irn|kor|31939.67
2009|irn|lbn|2608793.0
2009|irn|lka|0
2009|irn|mys|0
2009|irn|pak|1052841.0
2009|irn|qat|0
2009|irn|sgp|0
2009|irn|syr|1734394.0
2009|irn|tha|0
2009|irn|tur|16912215.42
2009|irn|yem|81968.79000000001
2009|irn|alb|155573.0
2009|irn|aut|0
2009|irn|bgr|1914283.0
2009|irn|bih|90181.0
2009|irn|blr|1721900.0
2009|irn|blx|8045.0
2009|irn|che|284637.0
2009|irn|cze|0
2009|irn|deu|446000.0
2009|irn|dnk|0
2009|irn|esp|126485.0
2009|irn|est|0
2009|irn|fin|0
2009|irn|fra|48578.0
2009|irn|gbr|0
2009|irn|grc|0
2009|irn|hun|0
2009|irn|isl|0
2009|irn|ita|16232.0
2009|irn|ltu|0
2009|irn|lva|0
2009|irn|mda|332909.0
2009|irn|mkd|777563.0
2009|irn|nld|0
2009|irn|nor|38443.0
2009|irn|pol|0
2009|irn|rou|705547.0
2009|irn|rus|14440797.0
2009|irn|svk|0
2009|irn|svn|15576.0
2009|irn|swe|15806.0
2009|irn|can|0
2009|irn|aus|0
2009|irn|nzl|0
2009|irn|arg|0
2009|irn|ecu|0
2009|irq|egy|0
2009|irq|zaf|0
2009|irq|bhr|0
2009|irq|chn|0
2009|irq|ind|0
2009|irq|jor|0
2009|irq|jpn|0
2009|irq|kaz|0
2009|irq|khm|0
2009|irq|kor|0
2009|irq|lbn|17881.85
2009|irq|lka|0
2009|irq|mys|0
2009|irq|pak|0
2009|irq|qat|0
2009|irq|syr|0
2009|irq|tha|0
2009|irq|tur|234425.0
2009|irq|vnm|0
2009|irq|aut|0
2009|irq|bgr|0
2009|irq|bih|0
2009|irq|blx|0
2009|irq|che|0
2009|irq|cze|0
2009|irq|deu|0
2009|irq|dnk|0
2009|irq|esp|0
2009|irq|est|0
2009|irq|fin|0
2009|irq|fra|0
2009|irq|gbr|0
2009|irq|grc|0
2009|irq|hrv|0
2009|irq|hun|0
2009|irq|irl|0
2009|irq|ita|29267.0
2009|irq|ltu|0
2009|irq|lva|0
2009|irq|nld|0
2009|irq|nor|0
2009|irq|pol|0
2009|irq|prt|0
2009|irq|rou|0
2009|irq|rus|0
2009|irq|srb|0
2009|irq|svk|0
2009|irq|svn|0
2009|irq|swe|0
2009|irq|can|0
2009|irq|usa|0
2009|irq|aus|0
2009|irq|bra|0
2009|isr|ago|863000.0
2009|isr|bfa|4049.0
2009|isr|cmr|615000.0
2009|isr|cog|32000.0
2009|isr|dji|189000.0
2009|isr|egy|942584.0
2009|isr|eth|65123.35
2009|isr|gab|281000.0
2009|isr|gha|87000.0
2009|isr|gnq|2432000.0
2009|isr|ken|284008.27
2009|isr|mli|427000.0
2009|isr|moz|192000.0
2009|isr|nga|1839014.8299999998
2009|isr|sen|187345.24
2009|isr|tza|4000.0
2009|isr|uga|340318.0
2009|isr|zaf|1045704.05
2009|isr|aze|2200000.0
2009|isr|chn|199339.71
2009|isr|cyp|176633.37
2009|isr|geo|900568.73
2009|isr|hkg|0
2009|isr|idn|0
2009|isr|ind|89239.03
2009|isr|jor|10687171.57
2009|isr|jpn|22365.66
2009|isr|kaz|40026.4
2009|isr|khm|0
2009|isr|kor|0
2009|isr|phl|1000.0
2009|isr|pse|47695967.050000004
2009|isr|sgp|35393.04
2009|isr|tha|46921.48
2009|isr|tur|2488113.6
2009|isr|uzb|5000.0
2009|isr|vnm|0
2009|isr|xxb|0
2009|isr|alb|7311.0
2009|isr|aut|136911.89
2009|isr|bgr|991452.8300000001
2009|isr|bih|0
2009|isr|blx|4723734.94
2009|isr|che|117124.67
2009|isr|cze|46112.53
2009|isr|deu|2248953.69
2009|isr|dnk|690409.26
2009|isr|esp|2778636.7199999997
2009|isr|est|0
2009|isr|fin|0
2009|isr|fra|1246478.3299999998
2009|isr|gbr|2361981.6
2009|isr|grc|1076757.0
2009|isr|hrv|4159.0
2009|isr|hun|116495.51
2009|isr|irl|3000.0
2009|isr|ita|628081.2
2009|isr|ltu|0
2009|isr|lva|0
2009|isr|mda|0
2009|isr|mkd|1232000.0
2009|isr|mlt|0
2009|isr|mne|10040.0
2009|isr|nld|1276812.55
2009|isr|nor|444954.11
2009|isr|pol|296655.0
2009|isr|prt|0
2009|isr|rou|3168754.9499999997
2009|isr|rus|672187.19
2009|isr|srb|19000.0
2009|isr|svk|0
2009|isr|svn|18000.0
2009|isr|swe|125620.92
2009|isr|ukr|17000.0
2009|isr|bhs|4400.0
2009|isr|can|360855.15
2009|isr|cub|54000.0
2009|isr|dom|23533.0
2009|isr|gtm|104579.68
2009|isr|mex|100135.6
2009|isr|slv|2157.08
2009|isr|usa|1125819.04
2009|isr|aus|1165105.92
2009|isr|nzl|5769.45
2009|isr|pyf|1342.18
2009|isr|arg|2893791.04
2009|isr|bra|4837.65
2009|isr|chl|147267.94
2009|isr|col|319324.79
2009|isr|per|24489.05
2009|isr|ury|6000.0
2009|isr|ven|0
2009|jor|bfa|1163.0
2009|jor|dji|284279.0
2009|jor|dza|263984.0
2009|jor|egy|1092150.17
2009|jor|ken|4243.0
2009|jor|lby|29116.0
2009|jor|mar|0
2009|jor|mdg|36156.0
2009|jor|mus|6287.0
2009|jor|ner|16913.0
2009|jor|sdn|12356717.67
2009|jor|tun|1811352.58
2009|jor|tza|66468.0
2009|jor|uga|7707.0
2009|jor|zaf|0
2009|jor|zwe|37486.0
2009|jor|are|3447090.0
2009|jor|bhr|52895.26
2009|jor|chn|0
2009|jor|cyp|65775.0
2009|jor|hkg|0
2009|jor|idn|0
2009|jor|ind|0
2009|jor|irn|0
2009|jor|irq|4831388.0
2009|jor|isr|138301.35
2009|jor|jpn|7042.0
2009|jor|kaz|0
2009|jor|kor|50289.0
2009|jor|kwt|217720.0
2009|jor|lbn|426357.47
2009|jor|mys|0
2009|jor|omn|3177239.0
2009|jor|pak|0
2009|jor|phl|21127.0
2009|jor|pse|2095822.72
2009|jor|qat|1714403.0
2009|jor|sau|13732493.0
2009|jor|sgp|0
2009|jor|syr|3066716.0
2009|jor|tha|0
2009|jor|tur|218830.0
2009|jor|vnm|23460.0
2009|jor|xxb|0
2009|jor|yem|990466.28
2009|jor|aut|95285.33
2009|jor|bgr|16901.0
2009|jor|bih|0
2009|jor|blx|65633.0
2009|jor|che|0
2009|jor|cze|28169.0
2009|jor|deu|8794.27
2009|jor|dnk|0
2009|jor|esp|652315.0
2009|jor|est|0
2009|jor|fin|0
2009|jor|fra|32570.0
2009|jor|gbr|42949.0
2009|jor|grc|0
2009|jor|hrv|0
2009|jor|hun|0
2009|jor|irl|0
2009|jor|isl|11983.0
2009|jor|ita|91702.43
2009|jor|ltu|0
2009|jor|lva|0
2009|jor|mda|0
2009|jor|nld|80282.0
2009|jor|nor|0
2009|jor|pol|42254.0
2009|jor|prt|0
2009|jor|rou|8451.0
2009|jor|rus|0
2009|jor|srb|0
2009|jor|svk|0
2009|jor|svn|13564.0
2009|jor|swe|46102.0
2009|jor|can|44493.0
2009|jor|cri|6429.0
2009|jor|gtm|2290.0
2009|jor|mex|0
2009|jor|nic|3358.0
2009|jor|pan|9288.0
2009|jor|tto|20772.0
2009|jor|usa|154543.0
2009|jor|aus|47142.0
2009|jor|fji|1708.0
2009|jor|nzl|4813.0
2009|jor|arg|0
2009|jor|bra|0
2009|jor|col|93630.0
2009|jor|guy|9467.0
2009|jor|ven|0
2009|jor|xxf|75800735.0
2009|jpn|ago|97774440.0
2009|jpn|bdi|4835840.0
2009|jpn|ben|4252149.0
2009|jpn|bfa|27120863.460000005
2009|jpn|caf|651100.0
2009|jpn|civ|71022789.32
2009|jpn|cmr|7694108.0
2009|jpn|cod|14129454.0
2009|jpn|cog|1564342.0
2009|jpn|com|1567148.6
2009|jpn|cpv|16043979.17
2009|jpn|dji|10208076.13
2009|jpn|dza|393205011.63000005
2009|jpn|egy|286238168.6100001
2009|jpn|eri|425645.0
2009|jpn|esh|84100.0
2009|jpn|eth|135604831.40000004
2009|jpn|gab|26989060.0
2009|jpn|gha|35440529.0
2009|jpn|gin|1903571.0
2009|jpn|gmb|158252.0
2009|jpn|gnb|279101.0
2009|jpn|gnq|2680.0
2009|jpn|ken|339130132.2800001
2009|jpn|lbr|5114790.0
2009|jpn|lby|112434557.0
2009|jpn|mar|170916731.0
2009|jpn|mdg|14637889.790000003
2009|jpn|mli|1587392.0
2009|jpn|moz|29417363.0
2009|jpn|mrt|10822087.0
2009|jpn|mus|67019086.96
2009|jpn|mwi|14741147.290000001
2009|jpn|ner|39352793.440000005
2009|jpn|nga|205446936.9
2009|jpn|rwa|23044176.099999998
2009|jpn|sdn|291464989.16999996
2009|jpn|sen|40218840.89999998
2009|jpn|shn|4127.0
2009|jpn|sle|1859629.0
2009|jpn|som|1112261.0
2009|jpn|stp|79094.0
2009|jpn|syc|2068544.0
2009|jpn|tcd|6422664.0
2009|jpn|tgo|12672728.870000001
2009|jpn|tun|52135037.44
2009|jpn|tza|237826920.52
2009|jpn|uga|165452241.14000005
2009|jpn|xxa|1137570.0
2009|jpn|zaf|785790546.4199997
2009|jpn|zmb|47111046.11
2009|jpn|zwe|13973662.67
2009|jpn|afg|19346601.0
2009|jpn|are|1721476287.0
2009|jpn|arm|17942237.770000003
2009|jpn|aze|51194444.54
2009|jpn|bgd|304944020.0
2009|jpn|bhr|380202130.78999996
2009|jpn|brn|65120666.0
2009|jpn|btn|4064422.1399999997
2009|jpn|chn|3950304170.13
2009|jpn|cyp|71934433.89999998
2009|jpn|geo|49904753.8
2009|jpn|hkg|488641064.4400001
2009|jpn|idn|690752804.0
2009|jpn|ind|42214053.13
2009|jpn|irn|430086139.0
2009|jpn|irq|110271384.0
2009|jpn|isr|953031804.0399998
2009|jpn|jor|199738936.77999997
2009|jpn|kaz|292936286.4300001
2009|jpn|kgz|9146015.81
2009|jpn|khm|24257929.72
2009|jpn|kor|457400249.39
2009|jpn|kwt|652602042.0
2009|jpn|lao|16241897.0
2009|jpn|lbn|451702272.98
2009|jpn|lka|45105807.65
2009|jpn|mac|45998369.39
2009|jpn|mdv|2863514.0300000003
2009|jpn|mmr|84237866.0
2009|jpn|mng|28083763.0
2009|jpn|mys|1123522597.6299999
2009|jpn|npl|11997028.85
2009|jpn|omn|1745159819.0
2009|jpn|pak|352048273.36
2009|jpn|phl|398651793.0
2009|jpn|pse|12888776.22
2009|jpn|qat|469606051.0
2009|jpn|sau|2807881382.41
2009|jpn|sgp|581611345.1400001
2009|jpn|syr|120558915.92
2009|jpn|tha|725374254.41
2009|jpn|tjk|1717866.0
2009|jpn|tkm|55660.0
2009|jpn|tls|3880083.0
2009|jpn|tur|247854568.42999998
2009|jpn|uzb|18282131.0
2009|jpn|vnm|240194940.07000002
2009|jpn|xxb|747307626.0
2009|jpn|yem|181146009.89999998
2009|jpn|alb|10532507.86
2009|jpn|aut|510298830.78000003
2009|jpn|bgr|53242503.17
2009|jpn|bih|15434740.5
2009|jpn|blr|66155708.58
2009|jpn|blx|3926056426.9500003
2009|jpn|che|887157577.82
2009|jpn|cze|137424436.71999997
2009|jpn|deu|2000022427.3600001
2009|jpn|dnk|42826093.550000004
2009|jpn|esp|1258493234.5900002
2009|jpn|est|84003148.47999999
2009|jpn|fin|251840852.26
2009|jpn|fra|1912450487.9999998
2009|jpn|gbr|2543157659.48
2009|jpn|gib|71986095.0
2009|jpn|grc|384661268.9999999
2009|jpn|hrv|66650817.419999994
2009|jpn|hun|55765103.559999995
2009|jpn|irl|39964211.449999996
2009|jpn|isl|22411289.650000002
2009|jpn|ita|1626958380.3399997
2009|jpn|ltu|7299178.319999999
2009|jpn|lva|6097336.940000001
2009|jpn|mda|16811860.6
2009|jpn|mkd|12168455.09
2009|jpn|mlt|30795685.860000003
2009|jpn|mne|13133548.549999999
2009|jpn|nld|758155248.6599998
2009|jpn|nor|451668471.3
2009|jpn|pol|394641960.51000005
2009|jpn|prt|104289882.16999999
2009|jpn|rou|25310773.5
2009|jpn|rus|2409050630.0699997
2009|jpn|srb|32711496.72
2009|jpn|svk|47341963.69
2009|jpn|svn|67212193.82
2009|jpn|swe|445568783.50999993
2009|jpn|ukr|119235244.0
2009|jpn|abw|12201736.93
2009|jpn|aia|560248.0
2009|jpn|ant|32816573.0
2009|jpn|atg|11415319.0
2009|jpn|bhs|9477027.160000002
2009|jpn|blz|1293637.0
2009|jpn|bmu|6451360.0
2009|jpn|brb|26032187.0
2009|jpn|can|3459137266.0099998
2009|jpn|cri|94039001.95
2009|jpn|cub|4602956.0
2009|jpn|cym|5326492.0
2009|jpn|dma|7381679.97
2009|jpn|dom|72216582.36999997
2009|jpn|grd|5101724.0
2009|jpn|grl|1726403.0
2009|jpn|gtm|117632045.61000001
2009|jpn|hnd|49460057.65
2009|jpn|hti|35147084.0
2009|jpn|jam|83056217.77999999
2009|jpn|kna|5950433.45
2009|jpn|lca|6867519.0
2009|jpn|mex|863801838.6000001
2009|jpn|msr|751861.0
2009|jpn|nic|34945566.42999999
2009|jpn|pan|174056399.52999997
2009|jpn|slv|40523296.92000001
2009|jpn|spm|19200.0
2009|jpn|tca|900238.0
2009|jpn|tto|89012294.51000002
2009|jpn|usa|26522006384.980003
2009|jpn|vct|6012583.170000002
2009|jpn|vgb|897612.0
2009|jpn|xxd|26282194.0
2009|jpn|asm|1667331.0
2009|jpn|aus|5701679429.64
2009|jpn|cok|297228.0
2009|jpn|fji|13676051.549999999
2009|jpn|fsm|3451896.0
2009|jpn|gum|53334386.0
2009|jpn|kir|1272668.0
2009|jpn|mhl|271757.0
2009|jpn|mnp|3856800.0
2009|jpn|ncl|29752780.509999998
2009|jpn|niu|17806.0
2009|jpn|nru|151593.0
2009|jpn|nzl|718645575.12
2009|jpn|plw|1305066.0
2009|jpn|png|106766293.0
2009|jpn|pyf|14034686.090000002
2009|jpn|slb|4750241.0
2009|jpn|ton|2998793.1999999997
2009|jpn|tuv|122199.0
2009|jpn|vut|3114877.0
2009|jpn|wsm|3039928.7799999993
2009|jpn|arg|80112499.22999999
2009|jpn|bol|187563641.45000002
2009|jpn|bra|233242996.93
2009|jpn|chl|595501096.6499999
2009|jpn|col|134084017.91999997
2009|jpn|ecu|397837161.52000004
2009|jpn|flk|15137.0
2009|jpn|guy|33631706.470000006
2009|jpn|per|499300124.35
2009|jpn|pry|147394235.83999997
2009|jpn|sur|66947171.0
2009|jpn|ury|23333445.070000004
2009|jpn|ven|199155098.0
2009|kaz|dza|404260.0
2009|kaz|gha|0
2009|kaz|gnq|0
2009|kaz|lby|159311.0
2009|kaz|nga|1379160.12
2009|kaz|sdn|43018.520000000004
2009|kaz|tun|17805.0
2009|kaz|zaf|0
2009|kaz|afg|4174850.0
2009|kaz|are|957734.0
2009|kaz|arm|33199.0
2009|kaz|aze|1061253.0
2009|kaz|chn|43100.0
2009|kaz|cyp|0
2009|kaz|geo|169322.33000000002
2009|kaz|hkg|0
2009|kaz|idn|0
2009|kaz|ind|0
2009|kaz|irn|28779.0
2009|kaz|irq|27893.0
2009|kaz|isr|0
2009|kaz|jor|6003.0
2009|kaz|jpn|0
2009|kaz|kgz|1992010.4400000002
2009|kaz|kor|0
2009|kaz|mng|0
2009|kaz|mys|0
2009|kaz|npl|12200.0
2009|kaz|phl|0
2009|kaz|prk|0
2009|kaz|qat|0
2009|kaz|sau|244930.0
2009|kaz|syr|3328.0
2009|kaz|tha|0
2009|kaz|tjk|189720.0
2009|kaz|tkm|16548864.0
2009|kaz|tur|174664.83000000002
2009|kaz|uzb|908580.0
2009|kaz|vnm|0
2009|kaz|aut|0
2009|kaz|bgr|0
2009|kaz|blr|86796.0
2009|kaz|blx|2348.53
2009|kaz|che|25727.47
2009|kaz|cze|17920.0
2009|kaz|deu|344807.33
2009|kaz|dnk|0
2009|kaz|esp|117911.0
2009|kaz|est|0
2009|kaz|fin|0
2009|kaz|fra|71309.86
2009|kaz|gbr|0
2009|kaz|grc|0
2009|kaz|hrv|122074.0
2009|kaz|hun|0
2009|kaz|ita|499774.29
2009|kaz|ltu|86286.88
2009|kaz|lva|0
2009|kaz|mda|0
2009|kaz|mne|10551.0
2009|kaz|nld|36550.0
2009|kaz|nor|0
2009|kaz|pol|18189.0
2009|kaz|prt|0
2009|kaz|rou|0
2009|kaz|rus|7249735.899999999
2009|kaz|srb|304637.0
2009|kaz|svk|0
2009|kaz|svn|0
2009|kaz|swe|0
2009|kaz|ukr|23862.0
2009|kaz|aia|0
2009|kaz|bmu|0
2009|kaz|can|0
2009|kaz|mex|0
2009|kaz|tto|13646.0
2009|kaz|usa|1000.0
2009|kaz|aus|0
2009|kaz|mhl|0
2009|kaz|nzl|0
2009|kaz|vut|0
2009|kaz|arg|0
2009|kaz|bra|0
2009|kaz|chl|0
2009|kaz|per|0
2009|kaz|sur|0
2009|kgz|afg|49207.0
2009|kgz|are|0
2009|kgz|chn|1152464.0
2009|kgz|irn|0
2009|kgz|jpn|0
2009|kgz|kaz|1174253.33
2009|kgz|kor|5000.0
2009|kgz|lbn|0
2009|kgz|tha|0
2009|kgz|tjk|1646418.0
2009|kgz|tkm|168754.0
2009|kgz|tur|67150.0
2009|kgz|uzb|9407466.0
2009|kgz|aut|0
2009|kgz|bih|0
2009|kgz|blr|46500.0
2009|kgz|blx|0
2009|kgz|che|0
2009|kgz|cze|0
2009|kgz|deu|0
2009|kgz|dnk|0
2009|kgz|esp|0
2009|kgz|est|0
2009|kgz|fin|0
2009|kgz|fra|0
2009|kgz|gbr|0
2009|kgz|hun|0
2009|kgz|ita|0
2009|kgz|ltu|3341.0
2009|kgz|lva|0
2009|kgz|nld|9764.0
2009|kgz|nor|0
2009|kgz|pol|0
2009|kgz|prt|0
2009|kgz|rus|223479.5
2009|kgz|svk|0
2009|kgz|svn|0
2009|kgz|swe|0
2009|kgz|ukr|0
2009|kgz|can|0
2009|kgz|usa|163944.0
2009|kgz|aus|0
2009|khm|ken|18067.0
2009|khm|lbr|0
2009|khm|mdg|17733.0
2009|khm|nga|6555.0
2009|khm|tun|5338.0
2009|khm|tza|5222.0
2009|khm|zaf|49290.0
2009|khm|afg|1814222.0
2009|khm|are|23973.0
2009|khm|brn|0
2009|khm|chn|445943.0
2009|khm|hkg|69610.0
2009|khm|idn|0
2009|khm|ind|0
2009|khm|irn|40259.0
2009|khm|irq|246548.0
2009|khm|isr|61999.62
2009|khm|jpn|796042.26
2009|khm|kor|236320.0
2009|khm|lao|187223.0
2009|khm|lbn|0
2009|khm|mmr|0
2009|khm|mys|16851.0
2009|khm|omn|0
2009|khm|phl|23257.0
2009|khm|sau|0
2009|khm|sgp|10228.74
2009|khm|tha|5724960.430000001
2009|khm|vnm|2378009.0
2009|khm|xxb|192338.0
2009|khm|alb|14680.0
2009|khm|aut|5113197.41
2009|khm|blr|0
2009|khm|blx|1128650.2
2009|khm|che|144452.0
2009|khm|cze|334898.0
2009|khm|deu|24119361.1
2009|khm|dnk|2719968.13
2009|khm|esp|5971303.31
2009|khm|est|928682.06
2009|khm|fin|3201370.5
2009|khm|fra|142931.74000000002
2009|khm|gbr|26159320.07
2009|khm|hrv|68519.76
2009|khm|irl|107994.0
2009|khm|ita|462672.97
2009|khm|lva|80169.52
2009|khm|nld|3539742.82
2009|khm|nor|138612.0
2009|khm|pol|371510.33
2009|khm|rou|0
2009|khm|rus|278065.1
2009|khm|svn|785834.89
2009|khm|swe|84168.48
2009|khm|ukr|224267.0
2009|khm|can|1031770.2
2009|khm|mex|22198.65
2009|khm|pan|0
2009|khm|usa|1621627.42
2009|khm|aus|574617.77
2009|khm|mnp|0
2009|khm|niu|389217.0
2009|khm|nzl|0
2009|kor|ago|103472024.0
2009|kor|ben|1053821.0
2009|kor|bfa|743851.72
2009|kor|caf|69347.0
2009|kor|civ|18836651.250000004
2009|kor|cmr|540573.0
2009|kor|cod|3149451.0
2009|kor|cog|5070246.0
2009|kor|com|410868.0
2009|kor|cpv|901519.0
2009|kor|dji|4197081.26
2009|kor|dza|559373177.9999999
2009|kor|egy|467748052.35
2009|kor|eri|11173380.0
2009|kor|eth|18707974.669999998
2009|kor|gab|6495729.0
2009|kor|gha|45569360.0
2009|kor|gin|2811306.0
2009|kor|gmb|404946.0
2009|kor|gnb|94409.0
2009|kor|gnq|967479.0
2009|kor|ken|2826534.83
2009|kor|lbr|691017.0
2009|kor|lby|577401208.0
2009|kor|mar|109378070.0
2009|kor|mdg|6556220.32
2009|kor|mli|50851.0
2009|kor|moz|7725266.0
2009|kor|mrt|9132.0
2009|kor|mus|7072209.78
2009|kor|mwi|1000884.53
2009|kor|ner|806609.91
2009|kor|nga|117496800.40000004
2009|kor|rwa|703594.5900000001
2009|kor|sdn|87955909.28000003
2009|kor|sen|10379619.139999999
2009|kor|sle|453465.0
2009|kor|stp|62926.0
2009|kor|syc|824246.0
2009|kor|tgo|551561.26
2009|kor|tun|18054027.6
2009|kor|tza|4137080.9599999995
2009|kor|uga|550865.12
2009|kor|zaf|307490568.13
2009|kor|zmb|1487780.64
2009|kor|zwe|3180.73
2009|kor|afg|3910295.0
2009|kor|are|112346010.0
2009|kor|arm|3981777.110000001
2009|kor|aze|131146963.56999998
2009|kor|bgd|3497572.0
2009|kor|bhr|71139927.35000002
2009|kor|brn|18111318.0
2009|kor|btn|1568796.3699999999
2009|kor|chn|904612471.53
2009|kor|cyp|8086974.37
2009|kor|geo|2814063.0200000005
2009|kor|hkg|9932989.13
2009|kor|idn|53595029.0
2009|kor|ind|8887805.900000002
2009|kor|irn|346064332.0
2009|kor|irq|302031239.0
2009|kor|isr|229390354.32000005
2009|kor|jor|576595317.2400001
2009|kor|jpn|39142779.870000005
2009|kor|kaz|22367976.22
2009|kor|kgz|14477865.96
2009|kor|khm|33653732.8
2009|kor|kwt|151442751.0
2009|kor|lao|41565139.0
2009|kor|lbn|86245747.57
2009|kor|lka|4805292.220000001
2009|kor|mac|577622.77
2009|kor|mdv|76622.28
2009|kor|mmr|1721278.0
2009|kor|mng|38366912.0
2009|kor|mys|76347804.05
2009|kor|npl|7637002.46
2009|kor|omn|273572954.0
2009|kor|pak|12773992.0
2009|kor|phl|191033857.0
2009|kor|pse|19108130.270000003
2009|kor|qat|50372880.0
2009|kor|sau|1178202632.1
2009|kor|sgp|166906836.04000002
2009|kor|syr|573525437.43
2009|kor|tha|33639009.62
2009|kor|tjk|13101921.0
2009|kor|tkm|40493803.0
2009|kor|tls|3413.0
2009|kor|tur|341609473.72999996
2009|kor|uzb|81092328.0
2009|kor|vnm|741879815.01
2009|kor|xxb|50837938.0
2009|kor|yem|48709675.93999999
2009|kor|alb|6082317.14
2009|kor|aut|105374993.33
2009|kor|bgr|24200435.52
2009|kor|bih|7111481.1899999995
2009|kor|blr|16773395.97
2009|kor|blx|386274447.27
2009|kor|che|92960213.01999998
2009|kor|cze|72045774.40000002
2009|kor|deu|557282039.3100001
2009|kor|dnk|44295660.44
2009|kor|esp|394204490.98
2009|kor|est|173356618.25
2009|kor|fin|24891296.650000002
2009|kor|fra|460035156.86
2009|kor|gbr|720107064.56
2009|kor|gib|298343.0
2009|kor|grc|69608420.75
2009|kor|hrv|29397691.759999998
2009|kor|hun|33408103.46
2009|kor|irl|17565234.23
2009|kor|isl|4993938.26
2009|kor|ita|572702496.73
2009|kor|ltu|134989.45
2009|kor|lva|389340.74
2009|kor|mda|3729453.23
2009|kor|mkd|13462669.73
2009|kor|mlt|3886785.980000001
2009|kor|mne|3389307.65
2009|kor|nld|92016400.3
2009|kor|nor|24483483.970000003
2009|kor|pol|96995458.44000001
2009|kor|prt|35323267.879999995
2009|kor|rou|2560705.4
2009|kor|rus|1009155699.5699999
2009|kor|srb|12388374.249999998
2009|kor|svk|31810057.139999997
2009|kor|svn|127321110.21000001
2009|kor|swe|60032837.75
2009|kor|ukr|96386790.0
2009|kor|abw|7845163.919999999
2009|kor|ant|8671175.0
2009|kor|atg|630521.0
2009|kor|bhs|5150858.0
2009|kor|blz|54451.0
2009|kor|bmu|10002545.0
2009|kor|brb|4202359.0
2009|kor|can|1470168400.7799997
2009|kor|cri|29248675.869999997
2009|kor|cub|14273935.0
2009|kor|cym|1997702.0
2009|kor|dma|4062397.15
2009|kor|dom|23535616.87
2009|kor|grd|812993.0
2009|kor|grl|375630.0
2009|kor|gtm|36566362.2
2009|kor|hnd|16820497.73
2009|kor|hti|5910575.0
2009|kor|jam|1908910.28
2009|kor|kna|704781.89
2009|kor|lca|928612.0
2009|kor|mex|241112782.17000002
2009|kor|msr|6183.0
2009|kor|nic|13309324.499999998
2009|kor|pan|79082082.41
2009|kor|slv|12433438.91
2009|kor|tca|241175.0
2009|kor|tto|19373266.529999997
2009|kor|usa|5913394481.499999
2009|kor|vct|204926.66999999998
2009|kor|vgb|508551.0
2009|kor|asm|428175.0
2009|kor|aus|1306155531.2800002
2009|kor|cok|245259.0
2009|kor|fji|3281345.2700000005
2009|kor|fsm|263119.0
2009|kor|gum|6182175.0
2009|kor|kir|52940.0
2009|kor|mhl|767119.0
2009|kor|mnp|7670.0
2009|kor|ncl|32238984.65
2009|kor|nzl|121251655.63999997
2009|kor|plw|126409.0
2009|kor|png|4465386.0
2009|kor|pyf|17739063.76
2009|kor|slb|542555.0
2009|kor|tuv|43077.0
2009|kor|vut|2635351.0
2009|kor|wsm|183460.91
2009|kor|arg|82752953.43999998
2009|kor|bol|3364692.9399999995
2009|kor|bra|1101189730.53
2009|kor|chl|569857702.18
2009|kor|col|264518819.89
2009|kor|ecu|276415704.93
2009|kor|guy|193020.83
2009|kor|per|208427405.13
2009|kor|pry|41411580.10999999
2009|kor|sur|910986.0
2009|kor|ury|14201227.32
2009|kor|ven|58124174.0
2009|kwt|dji|50708.0
2009|kwt|egy|54745.92
2009|kwt|ken|16845.79
2009|kwt|nga|815888.0
